"","MSZoning","Street","LandContour","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","GarageType","SaleType","SaleCondition","Alley","Fence","MiscFeature","Quarter","LotShape","Utilities","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","OverallQual","OverallCond","MSSubClass","LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","YrSold","GarageAge","Age","RemodAge"
"1136","RM","Pave","Lvl","Corner","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","TA","N","SBrkr","TA","Typ","Gd","Unf","TA","TA","Y",NA,"6","5",30,60,6180,0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,2007,81,81,57
"1137","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Attchd","WD","Abnorml","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","BLQ","Unf","TA","Y","FuseA","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","5",50,80,9600,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,2008,58,58,58
"1138","RL","Pave","Lvl","Inside","Sawyer","Feedr","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","N/A","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","Gd","TA","TA","No","Unf","Unf","Gd","N","SBrkr","TA","Typ",NA,NA,NA,NA,"N",NA,"5","8",50,54,6342,0,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,2010,31.4938361131256,135,14
"1139","RL","Pave","Lvl","Inside","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","ImStucc","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Mod","TA","TA","TA","TA","Gd","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","TA","RFn","TA","TA","Y",NA,"6","5",20,70.0499583680267,9819,0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,2009,32,32,32
"1140","RL","Pave","Lvl","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Stucco","Stucco","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","Fa","TA","TA","No","BLQ","Unf","TA","Y","SBrkr","TA","Maj1","Gd","Unf","TA","TA","Y",NA,"5","5",30,98,8731,0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,2007,35,87,57
"1141","RL","Pave","Lvl","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Detchd","COD","Abnorml","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","Mn","ALQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","7",20,60,7350,0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,2008,20,57,57
"1142","RL","Pave","Lvl","CulDSac","NWAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","TA","Gd","TA","TA","No","ALQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"5","7",60,70.0499583680267,10304,44,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,2,484,448,96,0,0,0,0,0,2009,33,33,33
"1143","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","BuiltIn","New","Partial","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Ex","TA","Gd","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","RFn","TA","TA","Y",NA,"8","5",60,77,9965,340,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,3,1052,125,144,0,0,0,0,0,2007,1,1,0
"1144","RL","Pave","Lvl","Inside","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","None","CBlock","GasA","N/A","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","GLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,NA,NA,NA,"Y",NA,"5","3",20,70.0499583680267,9000,0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,2008,29.4938361131256,49,49
"1145","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","2fmCon","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","Grav","Detchd","WD","Normal","N/A","MnPrv","N/A","III","Reg","AllPub","Gtl","TA","Fa","Gd","TA","No","BLQ","Unf","Fa","N","FuseA","Fa","Typ",NA,"Unf","TA","TA","Y",NA,"4","4",190,60,12180,0,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,2010,69,69,60
"1146","RM","Pave","Lvl","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Detchd","WD","Family","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ","Gd","Unf","TA","TA","Y",NA,"5","6",50,52,6240,0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,2006,78,78,56
"1147","RL","Pave","Lvl","Inside","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Shng","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","TA","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"6","5",20,70.0499583680267,11200,85,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,2,403,165,26,0,0,0,0,0,2006,21,21,21
"1148","RL","Pave","Bnk","Inside","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","Ex","Y","SBrkr","Fa","Typ","Gd","Unf","TA","TA","Y",NA,"7","7",70,75,12000,0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,2009,68,68,59
"1149","RM","Pave","Lvl","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","TA","Y","SBrkr","TA","Typ","Gd","Unf","TA","TA","Y",NA,"7","7",50,70.0499583680267,5700,0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1,288,0,0,176,0,0,0,0,2008,26,82,58
"1150","RM","Pave","Lvl","Inside","OldTown","Artery","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","None","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","Gd","TA","TA","No","ALQ","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"7","9",70,50,9000,0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,2009,79,89,21
"1151","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","BrkFace","None","CBlock","GasA","Attchd","WD","Normal","N/A","GdPrv","N/A","IV","IR1","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Ex","Y","FuseA","Gd","Typ","Gd","Unf","TA","TA","Y",NA,"6","5",20,57,8280,0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,2007,57,57,57
"1152","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","No","BLQ","Unf","TA","Y","SBrkr","Fa","Typ","Gd","Fin","TA","TA","Y",NA,"5","4",20,134,17755,132,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,2006,47,47,47
"1153","RL","Pave","Lvl","Inside","Crawfor","Norm","Norm","1Fam","1Story","Gable","CompShg","Stone","Stone","None","PConc","GasA","Attchd","WD","Abnorml","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Fin","TA","TA","Y",NA,"6","7",20,90,14115,0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,2006,50,50,2
"1154","RM","Pave","Lvl","Corner","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","Gd","TA","TA","Av","ALQ","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","8",30,70.0499583680267,5890,0,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,1,432,0,0,96,0,0,0,0,2008,6,78,1
"1155","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","CBlock","GasA","Attchd","WD","Normal","N/A","GdPrv","N/A","II","IR1","AllPub","Gtl","TA","TA","TA","TA","Gd","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","Gd","Unf","TA","TA","Y",NA,"7","6",60,70.0499583680267,13700,288,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,2,492,60,84,0,0,273,0,0,2008,43,43,20
"1156","RL","Pave","Lvl","Corner","Veenker","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","Gd","Gd","TA","Gd","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","Fa","RFn","TA","TA","Y",NA,"5","8",20,90,10768,0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,2007,31,31,3
"1157","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","BrkFace","BrkFace","None","PConc","GasA","Attchd","WD","Normal","N/A","MnPrv","N/A","IV","Reg","AllPub","Gtl","TA","Gd","TA","TA","Gd","ALQ","Unf","Gd","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"5","8",80,85,9350,0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,2008,43,43,9
"1158","RL","Pave","Lvl","Inside","NridgHt","Norm","Norm","Twnhs","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"7","5",120,34,5001,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,2009,1,2,1
"1159","RL","Pave","Lvl","FR2","Somerst","Feedr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","ConLD","Partial","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"8","5",20,92,11932,186,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,2008,0,1,0
"1160","RL","Pave","Lvl","Inside","NWAmes","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","TA","RFn","Gd","TA","Y",NA,"6","6",60,76,9120,270,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,2008,34,34,34
"1161","RL","Pave","Lvl","Inside","NPkVill","Norm","Norm","Twnhs","2Story","Gable","CompShg","Plywood","Brk Cmn","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","ALQ","Unf","Fa","Y","SBrkr","TA","Typ","TA","Unf","TA","TA","Y",NA,"6","5",160,24,2280,0,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,2,440,26,0,0,0,0,0,0,2010,32,32,32
"1162","RL","Pave","Low","CulDSac","Crawfor","PosN","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","Gd","TA","TA","TA","No","BLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Unf","TA","TA","Y",NA,"6","7",20,70.0499583680267,14778,72,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,2,924,108,0,0,216,0,0,0,2008,15,54,2
"1163","RL","Pave","Lvl","Inside","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","BLQ","Unf","Gd","Y","SBrkr","TA","Typ","Po","Fin","TA","TA","Y",NA,"5","5",20,109,8724,0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,0,0,2007,39,39,39
"1164","RL","Pave","Lvl","Inside","Sawyer","Feedr","Norm","Duplex","SFoyer","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","CarPort","WD","Alloca","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","Gd","TA","Av","GLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","Fa","TA","Y",NA,"4","4",90,60,12900,0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,2,400,120,0,0,0,0,0,0,2008,39,39,39
"1165","RL","Pave","Lvl","FR2","Veenker","Feedr","Norm","1Fam","SLvl","Gable","CompShg","Plywood","Plywood","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","TA","Gd","TA","Gd","ALQ","Rec","Ex","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"5","7",80,70.0499583680267,16157,0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,2,588,168,180,0,0,0,0,0,2007,29,29,29
"1166","RL","Pave","Lvl","Inside","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",20,79,9541,268,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2,644,0,114,0,0,0,0,0,2009,0,0,0
"1167","RL","Pave","Lvl","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","Gd","TA","Gd","TA","Av","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"8","5",20,64,10475,72,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,2010,2,2,2
"1168","RL","Pave","Lvl","Inside","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","5",60,58,10852,0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,2006,6,6,6
"1169","RL","Pave","Lvl","Corner","Edwards","Norm","Norm","1Fam","2Story","Hip","CompShg","Stucco","Stucco","None","CBlock","GasA","Basment","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"6","7",70,120,13728,0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,2,540,0,0,0,0,90,0,0,2008,73,73,22
"1170","RL","Pave","Lvl","CulDSac","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","Gd","Ex","TA","Gd","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"10","5",60,118,35760,1378,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,2006,11,11,10
"1171","RL","Pave","Lvl","Inside","Mitchel","Norm","Norm","1Fam","SLvl","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","GdPrv","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","Av","ALQ","Unf","TA","Y","SBrkr","TA","Typ","Po","Fin","TA","TA","Y","Gd","6","6",80,76,9880,0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,2008,31,31,31
"1172","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","Shed","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","Ex","Y","SBrkr","TA","Typ","TA","RFn","TA","TA","Y",NA,"6","6",20,76,9120,0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,2008,50,50,50
"1173","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Detchd","WD","Normal","Pave","N/A","N/A","I","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",160,35,4017,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,625,0,54,0,0,0,0,0,2008,2,2,1
"1174","RL","Pave","Bnk","Inside","ClearCr","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","N/A","WD","Normal","N/A","MnPrv","N/A","I","IR1","AllPub","Gtl","TA","TA","TA","TA","No","Rec","BLQ","TA","Y","SBrkr","Ex","Maj1","Gd",NA,NA,NA,"Y",NA,"5","6",50,138,18030,0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,0,0,122,0,0,0,0,0,0,2007,28.4938361131256,61,13
"1175","RL","Pave","Lvl","Inside","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Rec","Unf","TA","Y","SBrkr","TA","Typ","Gd","Unf","TA","TA","Y",NA,"6","8",70,80,16560,0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,2,360,0,0,0,0,0,0,0,2006,74,74,56
"1176","RL","Pave","Lvl","Inside","NoRidge","Norm","Norm","1Fam","1.5Fin","Hip","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"8","5",50,85,10678,337,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,2007,15,15,7
"1177","RL","Pave","Lvl","CulDSac","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","MnPrv","N/A","IV","IR1","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","5",20,37,6951,0,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1,264,362,0,0,0,0,0,0,2008,24,24,23
"1178","RM","Pave","Bnk","Inside","OldTown","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Detchd","WD","Normal","Grvl","N/A","N/A","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","N",NA,"6","8",50,70.0499583680267,3950,0,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1,210,0,0,116,0,0,0,0,2009,83,83,5
"1179","RL","Pave","Lvl","FR2","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ","Gd","Unf","Fa","TA","Y",NA,"5","6",50,54,7681,0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1,186,192,0,102,0,0,0,0,2009,88,88,59
"1180","RL","Pave","Lvl","Corner","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","Slab","GasA","N/A","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA",NA,NA,NA,NA,NA,"Gd","Y","SBrkr","TA","Min2","Gd",NA,NA,NA,"N",NA,"5","5",20,77,8335,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,0,0,0,36,190,0,0,0,0,2006,27.4938361131256,52,52
"1181","RL","Pave","Lvl","Corner","Timber","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","Wood","GasA","Attchd","WD","Normal","N/A","GdPrv","N/A","II","IR2","AllPub","Gtl","TA","TA","Gd","TA","No","LwQ","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",60,70.0499583680267,11170,0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,2,693,0,0,0,0,0,0,0,2006,16,16,15
"1182","RM","Pave","HLS","Inside","Crawfor","Norm","Norm","TwnhsE","1Story","Hip","CompShg","CemntBd","CmentBd","Stone","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","IV","IR1","AllPub","Mod","Ex","TA","Ex","TA","Gd","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"8","5",120,64,5587,186,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,2008,0,0,0
"1183","RL","Pave","Lvl","Corner","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","Wd Sdng","ImStucc","None","PConc","GasA","Attchd","WD","Abnorml","N/A","MnPrv","N/A","III","IR1","AllPub","Gtl","Gd","TA","Ex","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Ex","Typ","TA","Fin","TA","TA","Y","Ex","10","5",60,160,15623,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,3,813,171,78,0,0,0,555,0,2007,11,11,11
"1184","RL","Pave","Lvl","Inside","OldTown","Norm","Norm","1Fam","1Story","Hip","CompShg","Stucco","Stucco","None","BrkTil","GasA","Detchd","WD","Normal","Grvl","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","Ex","Y","SBrkr","TA","Typ","Gd","Unf","TA","TA","Y",NA,"5","6",30,60,10800,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,2,720,229,0,0,0,0,0,0,2006,36,86,56
"1185","RL","Grvl","Lvl","Inside","Timber","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","2Types","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Mod","TA","TA","TA","TA","Gd","Rec","Unf","Gd","Y","SBrkr","TA","Typ","TA","RFn","TA","TA","Y",NA,"5","4",20,50,35133,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,3,995,0,263,0,0,263,0,0,2007,44,44,44
"1186","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","AsbShng","AsbShng","None","BrkTil","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","Gd","TA","TA","No","BLQ","Unf","Gd","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","7",50,60,9738,0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1,392,0,0,236,0,0,0,0,2006,41,82,56
"1187","RL","Pave","Bnk","Corner","OldTown","Artery","Artery","2fmCon","2Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","CarPort","WD","Abnorml","N/A","N/A","N/A","III","IR1","AllPub","Mod","TA","TA","Fa","TA","Mn","BLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","Fa","Fa","Y",NA,"3","5",190,107,10615,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,2,420,0,74,0,0,0,0,0,2009,89,109,39
